bps,fixed,fee_mult,downtime,fee_mode,policy,capital,days,paid,retained_fees,ending_capital,total_wealth,gross_fees,costs,unrecovered_costs,fee_reserve,rebalances,settlements,max_drawdown,close_in_range_fraction,crossing_bar_fraction,narrow_fraction,gross_fee_apr_pct,spendable_apr_pct
20.0,0.1,1.0,1,strict,economic_3_30m_5,190.0,17.99652777777778,6.789852064623103,6.789852064623102,185.5988704576105,192.3887225222336,20.307130826822338,6.727426697576088,0.0,0.0,17,19,0.07449865402350753,0.9915107080841211,0.0136986301369863,0.0,216.76996583116505,72.47877667203313
20.0,0.1,2.0,1,strict,fixed_1,190.0,17.99652777777778,27.97549932455339,27.97549932455339,172.3683958294519,200.3438951540053,86.59576521846054,30.64476656935397,0.0,0.0,112,19,0.12167222124597654,0.9444337256415204,0.11653482539070037,0.9783908933050357,924.3728829843081,298.6265309663223
20.0,0.1,2.0,1,strict,fixed_3,190.0,17.99652777777778,17.428679648769133,17.428679648769133,196.07692359041266,213.5056032391818,41.67887133337749,6.821512035839236,0.0,0.0,17,19,0.0631749676615283,0.9915107080841211,0.0136986301369863,0.0,444.90418621248017,186.04372642125688
20.0,0.1,2.0,1,strict,fixed_5,190.0,17.99652777777778,11.084829587671937,11.084829587671937,197.605259214603,208.69008880227494,26.19037033090194,4.020711155558007,0.0,0.0,7,19,0.06840118548855334,0.9959482924946942,0.0040517075053058075,0.0,279.5710398554395,118.32583103222824
20.0,0.1,2.0,1,strict,economic_3_30m_5,190.0,17.99652777777778,17.428679648769133,17.428679648769133,196.07692359041266,213.5056032391818,41.67887133337749,6.821512035839236,0.0,0.0,17,19,0.0631749676615283,0.9915107080841211,0.0136986301369863,0.0,444.90418621248017,186.04372642125688
20.0,0.5,0.5,1,strict,fixed_1,190.0,17.99652777777778,0.0,0.0,91.58988602016092,91.58988602016092,16.392116559076026,78.35697503447422,61.964858475398145,0.0,112,17,0.5180992940263132,0.9444337256415204,0.11653482539070037,0.9783908933050357,174.9788572651555,0.0
20.0,0.5,0.5,1,strict,fixed_3,190.0,17.99652777777778,0.0,0.0,170.40668603307466,170.40668603307466,9.747629666118973,18.39380513951356,8.646175473394576,0.0,17,13,0.11907172813817779,0.9915107080841211,0.0136986301369863,0.0,104.05179183996532,0.0
20.0,0.5,0.5,1,strict,fixed_5,190.0,17.99652777777778,0.0,0.0,183.32420018976862,183.32420018976862,6.301662769887966,9.26359560802635,2.9619328381383827,0.0,7,8,0.09166093508516504,0.9959482924946942,0.0040517075053058075,0.0,67.26756403735116,0.0
20.0,0.5,0.5,1,strict,economic_3_30m_5,190.0,17.99652777777778,0.0,0.0,170.40668603307466,170.40668603307466,9.747629666118973,18.39380513951356,8.646175473394576,0.0,17,13,0.11907172813817779,0.9915107080841211,0.0136986301369863,0.0,104.05179183996532,0.0
20.0,0.5,1.0,1,strict,fixed_1,190.0,17.99652777777778,0.0,0.0,106.95523067882533,106.95523067882533,34.76189133423839,79.63611842368933,44.87422708945098,0.0,112,18,0.4395786118078876,0.9444337256415204,0.11653482539070037,0.9783908933050357,371.0683730267108,0.0
20.0,0.5,1.0,1,strict,fixed_3,190.0,17.99652777777778,0.4667048931543431,0.4667048931543429,177.87395760072565,178.34066249388,19.85795123302391,20.457519285825146,1.5329778391099338,0.0,17,17,0.0886613608584158,0.9915107080841211,0.0136986301369863,0.0,211.97516512642278,4.981875805353996
20.0,0.5,1.0,1,strict,fixed_5,190.0,17.99652777777778,0.0,0.0,185.7230142411981,185.7230142411981,12.67466584687425,13.272358800515635,0.5976929536413738,0.0,7,16,0.0888012950155338,0.9959482924946942,0.0040517075053058075,0.0,135.2966554447659,0.0
20.0,0.5,1.0,1,strict,economic_3_30m_5,190.0,17.99652777777778,0.4667048931543431,0.4667048931543429,177.87395760072565,178.34066249388,19.85795123302391,20.457519285825146,1.5329778391099338,0.0,17,17,0.0886613608584158,0.9915107080841211,0.0136986301369863,0.0,211.97516512642278,4.981875805353996
20.0,0.5,2.0,1,strict,fixed_1,190.0,17.99652777777778,0.0,0.0,144.56607751765011,144.56607751765011,78.52593376882089,81.90600474178264,3.380070972961575,0.0,112,19,0.2535845260762799,0.9444337256415204,0.11653482539070037,0.9783908933050357,838.2308719577619,0.0
20.0,0.5,2.0,1,strict,fixed_3,190.0,17.99652777777778,9.894700768957355,9.894700768957357,188.66205330095312,198.55675406991048,40.84446247654682,21.05506093863217,0.0,0.0,17,18,0.07396499919213251,0.9915107080841211,0.0136986301369863,0.0,435.9972273256295,105.62171317493396
20.0,0.5,2.0,1,strict,fixed_5,190.0,17.99652777777778,6.009410616497712,6.009410616497711,192.44058675691707,198.4499973734148,25.819539616456492,13.800718383461094,0.0,0.0,7,17,0.07724365288417057,0.9959482924946942,0.0040517075053058075,0.0,275.61258004223384,64.14789686995334
20.0,0.5,2.0,1,strict,economic_3_30m_5,190.0,17.99652777777778,9.894700768957355,9.894700768957357,188.66205330095312,198.55675406991048,40.84446247654682,21.05506093863217,0.0,0.0,17,18,0.07396499919213251,0.9915107080841211,0.0136986301369863,0.0,435.9972273256295,105.62171317493396
10.0,0.1,1.0,3,strict,fixed_1,190.0,17.99652777777778,10.144372808258568,10.14437280825857,168.42894570370868,178.57331851196724,40.510301067191044,20.221555450673893,0.0,0.0,104,19,0.13646914104122965,0.9097048041674706,0.10669496430638627,0.9398032027783138,432.4301967142706,108.2868557738498
10.0,0.1,1.0,3,strict,fixed_3,190.0,17.99652777777778,7.413612877386923,7.413612877386923,186.32494542160455,193.73855829899148,20.213093368361577,5.385867613587708,0.0,0.0,18,19,0.08278539464890655,0.984179046884044,0.013119814779085472,0.0,215.76615604477885,79.13715747544231
10.0,0.1,1.0,3,strict,fixed_5,190.0,17.99652777777778,4.779232520756245,4.779232520756244,192.1296370547807,196.90886957553693,12.806151124043986,3.2476860825315406,0.0,0.0,7,18,0.07944271424316973,0.9934400926104573,0.006174030484275516,0.0,136.70020473404995,51.01627005106741
10.0,0.1,1.0,3,strict,economic_3_30m_5,190.0,17.99652777777778,7.413612877386923,7.413612877386923,186.32494542160455,193.73855829899148,20.213093368361577,5.385867613587708,0.0,0.0,18,19,0.08278539464890655,0.984179046884044,0.013119814779085472,0.0,215.76615604477885,79.13715747544231
10.0,0.1,1.0,1,close,fixed_1,190.0,17.99652777777778,13.760095769061431,13.76009576906143,159.36391175400527,173.1240075230667,49.161431920456245,21.64124038233352,0.0,0.0,112,19,0.17530700298810997,0.9444337256415204,0.11653482539070037,0.9783908933050357,524.7773311004966,146.88315720866166
10.0,0.1,1.0,1,close,fixed_3,190.0,17.99652777777778,7.845433106521729,7.845433106521731,186.63907876019283,194.48451186671457,20.909257627536267,5.2183914144928405,0.0,0.0,17,19,0.07204786239597494,0.9915107080841211,0.0136986301369863,0.0,223.1974127772589,83.74665436168488
10.0,0.1,1.0,1,close,fixed_5,190.0,17.99652777777778,4.856270296122123,4.856270296122123,191.2820546109278,196.1383249070499,12.96042112419929,3.2478805319550395,0.0,0.0,7,18,0.07697841823351148,0.9959482924946942,0.0040517075053058075,0.0,138.3469712294068,51.83861546638886
10.0,0.1,1.0,1,close,economic_3_30m_5,190.0,17.99652777777778,7.845433106521729,7.845433106521731,186.63907876019283,194.48451186671457,20.909257627536267,5.2183914144928405,0.0,0.0,17,19,0.07204786239597494,0.9915107080841211,0.0136986301369863,0.0,223.1974127772589,83.74665436168488
5.0,0.02,0.5,1,strict,fixed_1,10000.0,17.99652777777778,431.57405580385466,431.57405580385466,8117.246321814824,8548.820377618678,1085.1224478075492,221.97433619984392,0.0,0.0,112,19,0.1999739646219505,0.9444337256415204,0.11653482539070037,0.9783908933050357,220.0811725130804,87.53051272641558
5.0,0.02,0.5,1,strict,fixed_3,10000.0,17.99652777777778,245.48777121393044,245.4877712139305,9658.18122654024,9903.66899775417,531.2866019174817,40.31105948962064,0.0,0.0,17,19,0.07641273508886381,0.9915107080841211,0.0136986301369863,0.0,107.75390236072867,49.78906909127603
5.0,0.02,0.5,1,strict,fixed_5,10000.0,17.99652777777778,160.16919870015136,160.16919870015136,9970.847305081274,10131.016503781426,337.8319096468663,17.493512246563032,0.0,0.0,7,19,0.07914885939478644,0.9959482924946942,0.0040517075053058075,0.0,68.5180211114771,32.485020581439144
5.0,0.02,0.5,1,strict,vol_3,10000.0,17.99652777777778,259.8390871786026,259.83908717860265,9692.582420545186,9952.42150772379,599.77513293831,80.09695858110575,0.0,0.0,73,19,0.06471139280592064,0.9812849700945399,0.018522091452826548,0.10611614894848544,121.64453400438963,52.69975852636448
5.0,0.02,1.0,1,strict,fixed_1,10000.0,17.99652777777778,1002.0797718464271,1002.0797718464271,8633.684674123995,9635.764445970422,2232.274457045612,228.11491335275983,0.0,0.0,112,19,0.1508074978357311,0.9444337256415204,0.11653482539070037,0.9783908933050357,452.7429884712227,203.23871428997955
5.0,0.02,1.0,1,strict,fixed_3,10000.0,17.99652777777778,517.6879048259018,517.6879048259018,9926.213067994599,10443.9009728205,1076.2947652326413,40.91895558084006,0.0,0.0,17,19,0.06920193759202231,0.9915107080841211,0.0136986301369863,0.0,218.2907692866202,104.99585675342233
5.0,0.02,1.0,1,strict,fixed_5,10000.0,17.99652777777778,331.7720538891165,331.7720538891165,10145.114512479628,10476.886566368745,681.2102972105247,17.666189432290988,0.0,0.0,7,19,0.07422502772860617,0.9959482924946942,0.0040517075053058075,0.0,138.16096168776838,67.28897994370813
5.0,0.02,1.0,1,strict,vol_3,10000.0,17.99652777777778,567.6771846113381,567.6771846113381,9995.289194273037,10562.966378884375,1216.9395649520966,81.58519572941594,0.0,0.0,73,19,0.05674097340598139,0.9812849700945399,0.018522091452826548,0.10611614894848544,246.81591176493225,115.13452758314463
5.0,0.02,2.0,1,strict,fixed_1,10000.0,17.99652777777778,2242.6021720400477,2242.6021720400477,9760.241625994457,12002.843798034504,4726.275939602686,241.07159552258707,0.0,0.0,112,19,0.09803707758449332,0.9444337256415204,0.11653482539070037,0.9783908933050357,958.5686412715306,454.83762362502375
5.0,0.02,2.0,1,strict,fixed_3,10000.0,17.99652777777778,1083.3232718018623,1083.3232718018623,10483.350218844245,11566.673490646108,2208.810967760652,42.16442415692726,0.0,0.0,17,19,0.0609619686895887,0.9915107080841211,0.0136986301369863,0.0,447.98419627821676,219.71626921051853
5.0,0.02,2.0,1,strict,fixed_5,10000.0,17.99652777777778,683.4657078062498,683.4657078062501,10502.25869271509,11185.72440052134,1384.9484837152054,18.017068102707213,0.0,0.0,7,19,0.06484549035489118,0.9959482924946942,0.0040517075053058075,0.0,280.8909600774501,138.61839707619717
5.0,0.02,2.0,1,strict,vol_3,10000.0,17.99652777777778,1210.3388808400682,1210.3388808400682,10627.431260209622,11837.77014104969,2505.327884753641,84.65012307349691,0.0,0.0,73,19,0.04749180315433554,0.9812849700945399,0.018522091452826548,0.10611614894848544,508.1228385979215,245.4771814661547
5.0,0.1,0.5,1,strict,fixed_1,10000.0,17.99652777777778,426.1558767340772,426.15587673407725,8112.4337863636765,8538.589663097753,1084.780486589385,232.46873312123083,0.0,0.0,112,19,0.20044181824614415,0.9444337256415204,0.11653482539070037,0.9783908933050357,220.01181699841047,86.4316144362072
5.0,0.1,0.5,1,strict,fixed_3,10000.0,17.99652777777778,243.98801538488215,243.98801538488215,9656.707263848584,9900.695279233467,531.2436323788165,43.26760160905209,0.0,0.0,17,19,0.07646188403301857,0.9915107080841211,0.0136986301369863,0.0,107.74518741204166,49.48489326115919
5.0,0.1,0.5,1,strict,fixed_5,10000.0,17.99652777777778,159.07924589834585,159.07924589834587,9969.738733028493,10128.817978926838,337.81082954266583,19.652337745974215,0.0,0.0,7,19,0.07918709348203634,0.9959482924946942,0.0040517075053058075,0.0,68.5137457100618,32.2639597314955
5.0,0.1,0.5,1,strict,vol_3,10000.0,17.99652777777778,256.07542988930777,256.0754298893078,9688.865069254058,9944.940499143366,599.6712751620297,87.52041538341263,0.0,0.0,73,19,0.06478407625610783,0.9812849700945399,0.018522091452826548,0.10611614894848544,121.6234698920173,51.936425216986365
5.0,0.1,1.0,1,strict,fixed_1,10000.0,17.99652777777778,996.4847021973937,996.4847021973937,8628.706569107257,9625.191271304651,2231.577404024352,238.60799962956116,0.0,0.0,112,19,0.15129021491935235,0.9444337256415204,0.11653482539070037,0.9783908933050357,452.60161433733333,202.10393960059815
5.0,0.1,1.0,1,strict,fixed_3,10000.0,17.99652777777778,516.166323519881,516.166323519881,9924.717462538036,10440.883786057917,1076.2081132059097,43.875466166148584,0.0,0.0,17,19,0.06925114026064516,0.9915107080841211,0.0136986301369863,0.0,218.2731947910577,104.68725434769415
5.0,0.1,1.0,1,strict,fixed_5,10000.0,17.99652777777778,330.6714466429747,330.6714466429747,10143.995128407041,10474.666575050016,681.167900745309,19.825007459360112,0.0,0.0,7,19,0.07426330904318379,0.9959482924946942,0.0040517075053058075,0.0,138.15236296806268,67.06575819237796
5.0,0.1,1.0,1,strict,vol_3,10000.0,17.99652777777778,563.860870084646,563.8608700846461,9991.519617258062,10555.380487342707,1216.730238766551,89.0084985972579,0.0,0.0,73,19,0.05681372701960463,0.9812849700945399,0.018522091452826548,0.10611614894848544,246.77345687659627,114.36051449604088
5.0,0.1,2.0,1,strict,fixed_1,10000.0,17.99652777777778,2236.632640678455,2236.632640678455,9754.91263961495,11991.545280293405,4724.827234014238,251.56195265731873,0.0,0.0,112,19,0.09821657443607335,0.9444337256415204,0.11653482539070037,0.9783908933050357,958.2748192930285,453.6269017714049
5.0,0.1,2.0,1,strict,fixed_3,10000.0,17.99652777777778,1081.7569462691347,1081.7569462691345,10481.810239922532,11563.567186191667,2208.6347631072235,45.12087056895236,0.0,0.0,17,19,0.06098075107174894,0.9915107080841211,0.0136986301369863,0.0,447.94845899639455,219.39859191937379
5.0,0.1,2.0,1,strict,fixed_5,10000.0,17.99652777777778,682.3434319614224,682.3434319614224,10501.117320768948,11183.46075273037,1384.8627349180028,20.17587099515591,0.0,0.0,7,19,0.06488384458316399,0.9959482924946942,0.0040517075053058075,0.0,280.873568772102,138.3907805668237
5.0,0.1,2.0,1,strict,vol_3,10000.0,17.99652777777778,1206.4147859078387,1206.414785907839,10623.55477886234,11829.96956477018,2504.9026844400373,92.07311262436082,0.0,0.0,73,19,0.04752591709257159,0.9812849700945399,0.018522091452826548,0.10611614894848544,508.03660078783855,244.6813086911673
5.0,0.5,0.5,1,strict,fixed_1,10000.0,17.99652777777778,399.0649739433054,399.0649739433054,8088.371102037332,8487.436075980637,1083.0706655721403,284.940717685527,0.0,0.0,112,19,0.20278119929915772,0.9444337256415204,0.11653482539070037,0.9783908933050357,219.66503639772984,80.93712147582532
5.0,0.5,0.5,1,strict,fixed_3,10000.0,17.99652777777778,236.48923614375084,236.48923614375084,9649.337450295,9885.82668643875,531.028784493611,58.05031220610699,0.0,0.0,17,19,0.0767076464651203,0.9915107080841211,0.0136986301369863,0.0,107.70161262969012,47.96401409112693
5.0,0.5,0.5,1,strict,fixed_5,10000.0,17.99652777777778,153.62948186803712,153.62948186803712,9964.195872743036,10117.825354611072,337.70542897909235,30.446465243018377,0.0,0.0,7,19,0.07937827769778694,0.9959482924946942,0.0040517075053058075,0.0,68.49236869435111,31.15865547746105
5.0,0.5,0.5,1,strict,vol_3,10000.0,17.99652777777778,237.25714249998413,237.25714249998407,9670.278311858014,9907.535454357998,599.1519843931213,124.63769939315125,0.0,0.0,73,19,0.06514751969957533,0.9812849700945399,0.018522091452826548,0.10611614894848544,121.51814894733728,48.11975847887002
5.0,0.5,1.0,1,strict,fixed_1,10000.0,17.99652777777778,968.5093381905908,968.5093381905907,8603.816029037087,9572.325367227677,2228.092107305697,291.0734309245151,0.0,0.0,112,19,0.15370391756831314,0.9444337256415204,0.11653482539070037,0.9783908933050357,451.8947372563667,196.4300629569649
5.0,0.5,1.0,1,strict,fixed_3,10000.0,17.99652777777778,508.5584167931954,508.5584167931954,9917.239435059897,10425.797851853093,1075.7748526788748,58.65801909248264,0.0,0.0,17,19,0.06949717132627375,0.9915107080841211,0.0136986301369863,0.0,218.1853222334619,103.1442422791833
5.0,0.5,1.0,1,strict,fixed_5,10000.0,17.99652777777778,325.16841036898086,325.16841036898086,10138.398208000248,10463.566618369228,680.955918332643,30.619097594681886,0.0,0.0,7,19,0.07445472940860753,0.9959482924946942,0.0040517075053058075,0.0,138.10936935197267,65.94964942694823
5.0,0.5,1.0,1,strict,vol_3,10000.0,17.99652777777778,544.779295522794,544.7792955227939,9972.671730259972,10517.451025782766,1215.6836039784007,126.1250129328111,0.0,0.0,73,19,0.057177521293757305,0.9812849700945399,0.018522091452826548,0.10611614894848544,246.56118165195733,110.49044866941173
5.0,0.5,2.0,1,strict,fixed_1,10000.0,17.99652777777778,2206.7849485061365,2206.7849485061365,9728.2676740444,11935.052622550536,4717.583635148942,304.0137381366674,0.0,0.0,112,19,0.09911436269916774,0.9444337256415204,0.11653482539070037,0.9783908933050357,956.8056950161235,447.573285330822
5.0,0.5,2.0,1,strict,fixed_3,10000.0,17.99652777777778,1073.9253181923584,1073.9253181923582,10474.11034490329,11548.035663095648,2207.753739013356,59.9031026286447,0.0,0.0,17,19,0.06107468786855097,0.9915107080841211,0.0136986301369863,0.0,447.7697724196102,217.8102053798586
5.0,0.5,2.0,1,strict,fixed_5,10000.0,17.99652777777778,676.73205264775,676.7320526477499,10495.41046094763,11172.142513595381,1384.4339907528497,30.96988545735042,0.0,0.0,7,19,0.06507562953538326,0.9959482924946942,0.0040517075053058075,0.0,280.78661220902865,137.2526980017972
5.0,0.5,2.0,1,strict,vol_3,10000.0,17.99652777777778,1186.794307212875,1186.794307212875,10604.172368102456,11790.96667531533,2502.776674796852,129.18806037109468,0.0,0.0,73,19,0.04769654018605285,0.9812849700945399,0.018522091452826548,0.10611614894848544,507.6054100996432,240.70194399810424
10.0,0.02,0.5,1,strict,fixed_1,10000.0,17.99652777777778,319.7271951128137,319.7271951128137,8017.8915650999625,8337.618760212776,1078.0706251677173,438.61623494208715,0.0,0.0,112,19,0.2098436770901555,0.9444337256415204,0.11653482539070037,0.9783908933050357,218.65094369598773,64.84607900879602
10.0,0.02,0.5,1,strict,fixed_3,10000.0,17.99652777777778,225.47006634970697,225.47006634970705,9638.422513107073,9863.89257945678,530.7452752648345,79.80514256542152,0.0,0.0,17,19,0.07705032304982762,0.9915107080841211,0.0136986301369863,0.0,107.64411216638896,45.72914021740535
10.0,0.02,0.5,1,strict,fixed_5,10000.0,17.99652777777778,151.6156770791832,151.6156770791832,9962.074288203927,10113.68996528311,337.66479873616305,34.43344457779693,0.0,0.0,7,19,0.0794931077015395,0.9959482924946942,0.0040517075053058075,0.0,68.48412819437674,30.7502218301442
10.0,0.02,0.5,1,strict,vol_3,10000.0,17.99652777777778,220.3762365722793,220.3762365722793,9653.517834136856,9873.894070709135,598.7659515255845,158.01347838102515,0.0,0.0,73,19,0.06526878214175769,0.9812849700945399,0.018522091452826548,0.10611614894848544,121.43985495730163,44.69602544564538
10.0,0.02,1.0,1,strict,fixed_1,10000.0,17.99652777777778,883.4169394337766,883.4169394337766,8527.971140654477,9411.388080088254,2217.626658771842,450.7927799042842,0.0,0.0,112,19,0.16128465155725036,0.9444337256415204,0.11653482539070037,0.9783908933050357,449.77216741288055,179.17188630769553
10.0,0.02,1.0,1,strict,fixed_3,10000.0,17.99652777777778,497.0856512735412,497.0856512735412,9905.873609703312,10402.959260976853,1075.1905549450855,81.01925239800305,0.0,0.0,17,19,0.06984567370621775,0.9915107080841211,0.0136986301369863,0.0,218.0668167775948,100.81737152590131
10.0,0.02,1.0,1,strict,fixed_5,10000.0,17.99652777777778,323.0465359852963,323.04653598529626,10136.166242914584,10459.21277889988,680.8716219419134,34.77854997132285,0.0,0.0,7,19,0.07457201320292595,0.9959482924946942,0.0040517075053058075,0.0,138.09227261920495,65.51929743927136
10.0,0.02,1.0,1,strict,vol_3,10000.0,17.99652777777778,526.9468283864264,526.9468283864263,9954.965299042415,10481.91212742884,1214.875830655956,160.98217388310084,0.0,0.0,73,19,0.05730367965256877,0.9812849700945399,0.018522091452826548,0.10611614894848544,246.39735156965867,106.87372294034563
10.0,0.02,2.0,1,strict,fixed_1,10000.0,17.99652777777778,2109.0932341055754,2109.093234105575,9640.653598683017,11749.746832788593,4694.670265171892,476.4837969607395,0.0,0.0,112,19,0.10208564694060585,0.9444337256415204,0.11653482539070037,0.9783908933050357,952.1584763165529,427.7597545228209
10.0,0.02,2.0,1,strict,fixed_3,10000.0,17.99652777777778,1061.503528976572,1061.5035289765722,10461.801072918108,11523.30460189468,2206.513779937183,83.50672198403872,0.0,0.0,17,19,0.0612881001247193,0.9915107080841211,0.0136986301369863,0.0,447.5182877619075,215.29085658116387
10.0,0.02,2.0,1,strict,fixed_5,10000.0,17.99652777777778,674.386588888173,674.386588888173,10492.950175754568,11167.336764642741,1384.2529762381514,35.4797984618019,0.0,0.0,7,19,0.06519779721657892,0.9959482924946942,0.0040517075053058075,0.0,280.7498994060476,136.77699830971397
10.0,0.02,2.0,1,strict,vol_3,10000.0,17.99652777777778,1166.9585057852357,1166.9585057852355,10584.474218070358,11751.432723855594,2501.0129366417273,167.09592507126004,0.0,0.0,73,19,0.04770297519091726,0.9812849700945399,0.018522091452826548,0.10611614894848544,507.2476941921249,236.6789082155971
10.0,0.1,0.5,1,strict,fixed_1,10000.0,17.99652777777778,314.34228928085577,314.34228928085577,8013.109771349438,8327.452060630294,1077.7301755684969,449.04559700678584,0.0,0.0,112,19,0.21030854132001964,0.9444337256415204,0.11653482539070037,0.9783908933050357,218.5818947631881,63.75392909358201
10.0,0.1,0.5,1,strict,fixed_3,10000.0,17.99652777777778,223.97205560989943,223.97205560989937,9636.950285350445,9860.922340960346,530.7023434762131,82.75823225641277,0.0,0.0,17,19,0.07709945625676629,0.9915107080841211,0.0136986301369863,0.0,107.63540487404885,45.425318320881004
10.0,0.1,0.5,1,strict,fixed_5,10000.0,17.99652777777778,150.52631570880558,150.52631570880558,9960.966321751739,10111.492637460544,337.6437279609685,36.59109654335688,0.0,0.0,7,19,0.07953133426568415,0.9959482924946942,0.0040517075053058075,0.0,68.47985468504149,30.529280932490146
10.0,0.1,0.5,1,strict,vol_3,10000.0,17.99652777777778,216.62090307879586,216.62090307879583,9649.808775678892,9866.429678757688,598.6622479956094,165.4204418380177,0.0,0.0,73,19,0.06534145080626519,0.9812849700945399,0.018522091452826548,0.10611614894848544,121.41882212868697,43.93438034274169
10.0,0.1,1.0,1,strict,fixed_1,10000.0,17.99652777777778,877.8565890154688,877.8565890154687,8523.025148597428,9400.881737612897,2216.932715815842,461.21953778490473,0.0,0.0,112,19,0.16176425551240203,0.9444337256415204,0.11653482539070037,0.9783908933050357,449.6314240527905,178.04415326510914
10.0,0.1,1.0,1,strict,fixed_3,10000.0,17.99652777777778,495.5658501600945,495.56585016009456,9904.379774143908,10399.945624304002,1075.1039794192345,83.97227909904566,0.0,0.0,17,19,0.06989486057452987,0.9915107080841211,0.0136986301369863,0.0,218.0492577977039,100.50913017331494
10.0,0.1,1.0,1,strict,fixed_5,10000.0,17.99652777777778,321.9465286517861,321.94652865178614,10135.047473055361,10456.994001707148,680.8292443060654,36.93618700249322,0.0,0.0,7,19,0.07461028696716321,0.9959482924946942,0.0040517075053058075,0.0,138.08367771841327,65.29619736036224
10.0,0.1,1.0,1,strict,vol_3,10000.0,17.99652777777778,523.138993332424,523.138993332424,9951.204170052819,10474.343163385243,1214.6668168375272,168.38883017267878,0.0,0.0,73,19,0.05737641843989727,0.9812849700945399,0.018522091452826548,0.10611614894848544,246.35496003465343,106.10142963361837
10.0,0.1,2.0,1,strict,fixed_1,10000.0,17.99652777777778,2103.161505179926,2103.161505179926,9635.359651660972,11738.521156840898,4693.228142814731,486.90513245488086,0.0,0.0,112,19,0.10226491100775015,0.9444337256415204,0.11653482539070037,0.9783908933050357,951.8659895286214,426.5566996421258
10.0,0.1,2.0,1,strict,fixed_3,10000.0,17.99652777777778,1059.9390559376322,1059.9390559376325,10460.262935906885,11520.201991844517,2206.3377323739523,86.45962049869884,0.0,0.0,17,19,0.06130688804335693,0.9915107080841211,0.0136986301369863,0.0,447.48258234063263,214.97355500706905
10.0,0.1,2.0,1,strict,fixed_5,10000.0,17.99652777777778,673.2649302752932,673.2649302752934,10491.80943560828,11165.074365883573,1384.1672657952615,37.63740524467316,0.0,0.0,7,19,0.06523614384418142,0.9959482924946942,0.0040517075053058075,0.0,280.7325158796023,136.54950698541157
10.0,0.1,2.0,1,strict,vol_3,10000.0,17.99652777777778,1163.0432103535593,1163.043210353559,10580.606503791512,11743.64971414507,2500.5883768684716,174.50195616135687,0.0,0.0,73,19,0.047737101837353135,0.9812849700945399,0.018522091452826548,0.10611614894848544,507.16158629445056,235.8848201280458
10.0,0.5,0.5,1,strict,fixed_1,10000.0,17.99652777777778,287.41775277350115,287.41775277350115,7989.200795616551,8276.618548390052,1076.0279127928939,501.1924072458898,0.0,0.0,112,19,0.2126329746617781,0.9444337256415204,0.11653482539070037,0.9783908933050357,218.23664710165735,58.293178027301636
10.0,0.5,0.5,1,strict,fixed_3,10000.0,17.99652777777778,216.4820018152127,216.48200181521275,9629.589146472246,9846.07114828746,530.48768434159,97.52368071116472,0.0,0.0,17,19,0.0773451399947126,0.9915107080841211,0.0136986301369863,0.0,107.59186837350558,43.90620881886004
10.0,0.5,0.5,1,strict,fixed_5,10000.0,17.99652777777778,145.0795088356632,145.0795088356632,9955.426489469308,10100.50599830497,337.53837404245974,47.37935637113325,0.0,0.0,7,19,0.07972248086138611,0.9959482924946942,0.0040517075053058075,0.0,68.4584871297383,29.42457643990916
10.0,0.5,0.5,1,strict,vol_3,10000.0,17.99652777777778,197.8442346727042,197.84423467270426,9631.263482452878,9829.107717125582,598.1437284648102,202.4552591194023,0.0,0.0,73,19,0.06570482031244818,0.9812849700945399,0.018522091452826548,0.10611614894848544,121.31365760413051,40.12615463784423
10.0,0.5,1.0,1,strict,fixed_1,10000.0,17.99652777777778,850.0548213632353,850.0548213632351,8498.295173518523,9348.349994881759,2213.4629697382466,513.3533270117717,0.0,0.0,112,19,0.16416239173983171,0.9444337256415204,0.11653482539070037,0.9783908933050357,448.9277009046584,172.40548489620545
10.0,0.5,1.0,1,strict,fixed_3,10000.0,17.99652777777778,487.9668443967748,487.96684439677495,9896.910596151996,10384.877440548771,1074.6711013973904,98.73741260384224,0.0,0.0,17,19,0.07014081263051042,0.9915107080841211,0.0136986301369863,0.0,217.96146281862565,98.96792337061346
10.0,0.5,1.0,1,strict,fixed_5,10000.0,17.99652777777778,316.4464919410055,316.44649194100555,10129.453623715533,10445.90011565654,680.6173560403089,47.72437215829747,0.0,0.0,7,19,0.07480166957635415,0.9959482924946942,0.0040517075053058075,0.0,138.0407031969077,64.18069695704901
10.0,0.5,1.0,1,strict,vol_3,10000.0,17.99652777777778,504.0998161425854,504.09981614258527,9932.398523190055,10436.49833933264,1213.6217438984452,205.422111613282,0.0,0.0,73,19,0.05774013857367499,0.9812849700945399,0.018522091452826548,0.10611614894848544,246.14300157940295,102.23996271060886
10.0,0.5,2.0,1,strict,fixed_1,10000.0,17.99652777777778,2073.5028256432747,2073.502825643275,9608.889883315744,11682.392708959018,4686.017460827632,539.0118095410887,0.0,0.0,112,19,0.10316153506554793,0.9444337256415204,0.11653482539070037,0.9783908933050357,950.4035413509563,420.54141815863596
10.0,0.5,2.0,1,strict,fixed_3,10000.0,17.99652777777778,1052.1166903308413,1052.1166903308415,10452.572250441117,11504.688940771957,2205.4574937328243,101.22411307113482,0.0,0.0,17,19,0.06140085253264527,0.9915107080841211,0.0136986301369863,0.0,447.304055066939,213.3870470530157
